"GEOID","Location","County","Date","cases","INTPTLAT","INTPTLONG","cases_per_100k"
10003010101,"Census Tract 101.01","New Castle County",2020-03-08,0,39.8139503,-75.4530991,0
10003010101,"Census Tract 101.01","New Castle County",2020-03-15,0,39.8139503,-75.4530991,0
10003010101,"Census Tract 101.01","New Castle County",2020-03-22,0,39.8139503,-75.4530991,0
10003010101,"Census Tract 101.01","New Castle County",2020-03-29,0,39.8139503,-75.4530991,0
10003010101,"Census Tract 101.01","New Castle County",2020-04-05,15,39.8139503,-75.4530991,328
10003010101,"Census Tract 101.01","New Castle County",2020-04-12,3,39.8139503,-75.4530991,66
10003010101,"Census Tract 101.01","New Castle County",2020-04-19,7,39.8139503,-75.4530991,153
10003010101,"Census Tract 101.01","New Castle County",2020-04-26,5,39.8139503,-75.4530991,109
10003010101,"Census Tract 101.01","New Castle County",2020-05-03,9,39.8139503,-75.4530991,197
10003010101,"Census Tract 101.01","New Castle County",2020-05-10,2,39.8139503,-75.4530991,44
10003010101,"Census Tract 101.01","New Castle County",2020-05-17,1,39.8139503,-75.4530991,22
10003010101,"Census Tract 101.01","New Castle County",2020-05-24,5,39.8139503,-75.4530991,109
10003010101,"Census Tract 101.01","New Castle County",2020-05-31,0,39.8139503,-75.4530991,0
10003010101,"Census Tract 101.01","New Castle County",2020-06-07,1,39.8139503,-75.4530991,22
10003010101,"Census Tract 101.01","New Castle County",2020-06-14,4,39.8139503,-75.4530991,88
10003010101,"Census Tract 101.01","New Castle County",2020-06-21,3,39.8139503,-75.4530991,66
10003010101,"Census Tract 101.01","New Castle County",2020-06-28,2,39.8139503,-75.4530991,44
10003010101,"Census Tract 101.01","New Castle County",2020-07-05,3,39.8139503,-75.4530991,66
10003010101,"Census Tract 101.01","New Castle County",2020-07-12,2,39.8139503,-75.4530991,44
10003010101,"Census Tract 101.01","New Castle County",2020-07-19,4,39.8139503,-75.4530991,88
10003010101,"Census Tract 101.01","New Castle County",2020-07-26,3,39.8139503,-75.4530991,66
10003010101,"Census Tract 101.01","New Castle County",2020-08-02,4,39.8139503,-75.4530991,88
10003010101,"Census Tract 101.01","New Castle County",2020-08-09,2,39.8139503,-75.4530991,44
10003010101,"Census Tract 101.01","New Castle County",2020-08-16,0,39.8139503,-75.4530991,0
10003010101,"Census Tract 101.01","New Castle County",2020-08-23,0,39.8139503,-75.4530991,0
10003010101,"Census Tract 101.01","New Castle County",2020-08-30,3,39.8139503,-75.4530991,66
10003010101,"Census Tract 101.01","New Castle County",2020-09-06,0,39.8139503,-75.4530991,0
10003010101,"Census Tract 101.01","New Castle County",2020-09-13,3,39.8139503,-75.4530991,66
10003010101,"Census Tract 101.01","New Castle County",2020-09-20,1,39.8139503,-75.4530991,22
10003010101,"Census Tract 101.01","New Castle County",2020-09-27,0,39.8139503,-75.4530991,0
10003010101,"Census Tract 101.01","New Castle County",2020-10-04,5,39.8139503,-75.4530991,109
10003010101,"Census Tract 101.01","New Castle County",2020-10-11,2,39.8139503,-75.4530991,44
10003010101,"Census Tract 101.01","New Castle County",2020-10-18,2,39.8139503,-75.4530991,44
10003010101,"Census Tract 101.01","New Castle County",2020-10-25,2,39.8139503,-75.4530991,44
10003010101,"Census Tract 101.01","New Castle County",2020-11-01,4,39.8139503,-75.4530991,88
10003010101,"Census Tract 101.01","New Castle County",2020-11-08,12,39.8139503,-75.4530991,263
10003010101,"Census Tract 101.01","New Castle County",2020-11-15,13,39.8139503,-75.4530991,284
10003010101,"Census Tract 101.01","New Castle County",2020-11-22,14,39.8139503,-75.4530991,306
10003010101,"Census Tract 101.01","New Castle County",2020-11-29,24,39.8139503,-75.4530991,525
10003010101,"Census Tract 101.01","New Castle County",2020-12-06,23,39.8139503,-75.4530991,503
10003010101,"Census Tract 101.01","New Castle County",2020-12-13,9,39.8139503,-75.4530991,197
10003010101,"Census Tract 101.01","New Castle County",2020-12-20,5,39.8139503,-75.4530991,109
10003010104,"Census Tract 101.04","New Castle County",2020-03-08,0,39.7961063,-75.4534792,0
10003010104,"Census Tract 101.04","New Castle County",2020-03-15,0,39.7961063,-75.4534792,0
10003010104,"Census Tract 101.04","New Castle County",2020-03-22,0,39.7961063,-75.4534792,0
10003010104,"Census Tract 101.04","New Castle County",2020-03-29,0,39.7961063,-75.4534792,0
10003010104,"Census Tract 101.04","New Castle County",2020-04-05,0,39.7961063,-75.4534792,0
10003010104,"Census Tract 101.04","New Castle County",2020-04-12,0,39.7961063,-75.4534792,0
10003010104,"Census Tract 101.04","New Castle County",2020-04-19,12,39.7961063,-75.4534792,351
10003010104,"Census Tract 101.04","New Castle County",2020-04-26,1,39.7961063,-75.4534792,29
10003010104,"Census Tract 101.04","New Castle County",2020-05-03,5,39.7961063,-75.4534792,146
10003010104,"Census Tract 101.04","New Castle County",2020-05-10,5,39.7961063,-75.4534792,146
10003010104,"Census Tract 101.04","New Castle County",2020-05-17,0,39.7961063,-75.4534792,0
10003010104,"Census Tract 101.04","New Castle County",2020-05-24,0,39.7961063,-75.4534792,0
10003010104,"Census Tract 101.04","New Castle County",2020-05-31,1,39.7961063,-75.4534792,29
10003010104,"Census Tract 101.04","New Castle County",2020-06-07,1,39.7961063,-75.4534792,29
10003010104,"Census Tract 101.04","New Castle County",2020-06-14,1,39.7961063,-75.4534792,29
10003010104,"Census Tract 101.04","New Castle County",2020-06-21,1,39.7961063,-75.4534792,29
10003010104,"Census Tract 101.04","New Castle County",2020-06-28,1,39.7961063,-75.4534792,29
10003010104,"Census Tract 101.04","New Castle County",2020-07-05,0,39.7961063,-75.4534792,0
10003010104,"Census Tract 101.04","New Castle County",2020-07-12,-1,39.7961063,-75.4534792,-29
10003010104,"Census Tract 101.04","New Castle County",2020-07-19,4,39.7961063,-75.4534792,117
10003010104,"Census Tract 101.04","New Castle County",2020-07-26,6,39.7961063,-75.4534792,176
10003010104,"Census Tract 101.04","New Castle County",2020-08-02,2,39.7961063,-75.4534792,59
10003010104,"Census Tract 101.04","New Castle County",2020-08-09,0,39.7961063,-75.4534792,0
10003010104,"Census Tract 101.04","New Castle County",2020-08-16,2,39.7961063,-75.4534792,59
10003010104,"Census Tract 101.04","New Castle County",2020-08-23,3,39.7961063,-75.4534792,88
10003010104,"Census Tract 101.04","New Castle County",2020-08-30,2,39.7961063,-75.4534792,59
10003010104,"Census Tract 101.04","New Castle County",2020-09-06,0,39.7961063,-75.4534792,0
10003010104,"Census Tract 101.04","New Castle County",2020-09-13,4,39.7961063,-75.4534792,117
10003010104,"Census Tract 101.04","New Castle County",2020-09-20,2,39.7961063,-75.4534792,59
10003010104,"Census Tract 101.04","New Castle County",2020-09-27,2,39.7961063,-75.4534792,59
10003010104,"Census Tract 101.04","New Castle County",2020-10-04,1,39.7961063,-75.4534792,29
10003010104,"Census Tract 101.04","New Castle County",2020-10-11,-1,39.7961063,-75.4534792,-29
10003010104,"Census Tract 101.04","New Castle County",2020-10-18,2,39.7961063,-75.4534792,59
10003010104,"Census Tract 101.04","New Castle County",2020-10-25,2,39.7961063,-75.4534792,59
10003010104,"Census Tract 101.04","New Castle County",2020-11-01,11,39.7961063,-75.4534792,322
10003010104,"Census Tract 101.04","New Castle County",2020-11-08,10,39.7961063,-75.4534792,293
10003010104,"Census Tract 101.04","New Castle County",2020-11-15,12,39.7961063,-75.4534792,351
10003010104,"Census Tract 101.04","New Castle County",2020-11-22,12,39.7961063,-75.4534792,351
10003010104,"Census Tract 101.04","New Castle County",2020-11-29,24,39.7961063,-75.4534792,702
10003010104,"Census Tract 101.04","New Castle County",2020-12-06,25,39.7961063,-75.4534792,732
10003010104,"Census Tract 101.04","New Castle County",2020-12-13,14,39.7961063,-75.4534792,410
10003010104,"Census Tract 101.04","New Castle County",2020-12-20,2,39.7961063,-75.4534792,59
10003010300,"Census Tract 103","New Castle County",2020-03-08,0,39.8024262,-75.4675404,0
10003010300,"Census Tract 103","New Castle County",2020-03-15,0,39.8024262,-75.4675404,0
10003010300,"Census Tract 103","New Castle County",2020-03-22,0,39.8024262,-75.4675404,0
10003010300,"Census Tract 103","New Castle County",2020-03-29,0,39.8024262,-75.4675404,0
10003010300,"Census Tract 103","New Castle County",2020-04-05,11,39.8024262,-75.4675404,384
10003010300,"Census Tract 103","New Castle County",2020-04-12,2,39.8024262,-75.4675404,70
10003010300,"Census Tract 103","New Castle County",2020-04-19,5,39.8024262,-75.4675404,175
10003010300,"Census Tract 103","New Castle County",2020-04-26,3,39.8024262,-75.4675404,105
10003010300,"Census Tract 103","New Castle County",2020-05-03,5,39.8024262,-75.4675404,175
10003010300,"Census Tract 103","New Castle County",2020-05-10,3,39.8024262,-75.4675404,105
10003010300,"Census Tract 103","New Castle County",2020-05-17,4,39.8024262,-75.4675404,140
10003010300,"Census Tract 103","New Castle County",2020-05-24,1,39.8024262,-75.4675404,35
10003010300,"Census Tract 103","New Castle County",2020-05-31,0,39.8024262,-75.4675404,0
10003010300,"Census Tract 103","New Castle County",2020-06-07,0,39.8024262,-75.4675404,0
10003010300,"Census Tract 103","New Castle County",2020-06-14,0,39.8024262,-75.4675404,0
10003010300,"Census Tract 103","New Castle County",2020-06-21,0,39.8024262,-75.4675404,0
10003010300,"Census Tract 103","New Castle County",2020-06-28,1,39.8024262,-75.4675404,35
10003010300,"Census Tract 103","New Castle County",2020-07-05,2,39.8024262,-75.4675404,70
10003010300,"Census Tract 103","New Castle County",2020-07-12,2,39.8024262,-75.4675404,70
10003010300,"Census Tract 103","New Castle County",2020-07-19,2,39.8024262,-75.4675404,70
10003010300,"Census Tract 103","New Castle County",2020-07-26,4,39.8024262,-75.4675404,140
10003010300,"Census Tract 103","New Castle County",2020-08-02,2,39.8024262,-75.4675404,70
10003010300,"Census Tract 103","New Castle County",2020-08-09,0,39.8024262,-75.4675404,0
10003010300,"Census Tract 103","New Castle County",2020-08-16,0,39.8024262,-75.4675404,0
10003010300,"Census Tract 103","New Castle County",2020-08-23,0,39.8024262,-75.4675404,0
10003010300,"Census Tract 103","New Castle County",2020-08-30,0,39.8024262,-75.4675404,0
10003010300,"Census Tract 103","New Castle County",2020-09-06,5,39.8024262,-75.4675404,175
10003010300,"Census Tract 103","New Castle County",2020-09-13,1,39.8024262,-75.4675404,35
10003010300,"Census Tract 103","New Castle County",2020-09-20,4,39.8024262,-75.4675404,140
10003010300,"Census Tract 103","New Castle County",2020-09-27,0,39.8024262,-75.4675404,0
10003010300,"Census Tract 103","New Castle County",2020-10-04,4,39.8024262,-75.4675404,140
10003010300,"Census Tract 103","New Castle County",2020-10-11,6,39.8024262,-75.4675404,210
10003010300,"Census Tract 103","New Castle County",2020-10-18,7,39.8024262,-75.4675404,245
10003010300,"Census Tract 103","New Castle County",2020-10-25,10,39.8024262,-75.4675404,350
10003010300,"Census Tract 103","New Castle County",2020-11-01,11,39.8024262,-75.4675404,384
10003010300,"Census Tract 103","New Castle County",2020-11-08,10,39.8024262,-75.4675404,350
10003010300,"Census Tract 103","New Castle County",2020-11-15,12,39.8024262,-75.4675404,419
10003010300,"Census Tract 103","New Castle County",2020-11-22,13,39.8024262,-75.4675404,454
10003010300,"Census Tract 103","New Castle County",2020-11-29,29,39.8024262,-75.4675404,1014
10003010300,"Census Tract 103","New Castle County",2020-12-06,38,39.8024262,-75.4675404,1328
10003010300,"Census Tract 103","New Castle County",2020-12-13,15,39.8024262,-75.4675404,524
10003010300,"Census Tract 103","New Castle County",2020-12-20,6,39.8024262,-75.4675404,210
10003010400,"Census Tract 104","New Castle County",2020-03-08,0,39.7932234,-75.4802454,0
10003010400,"Census Tract 104","New Castle County",2020-03-15,0,39.7932234,-75.4802454,0
10003010400,"Census Tract 104","New Castle County",2020-03-22,0,39.7932234,-75.4802454,0
10003010400,"Census Tract 104","New Castle County",2020-03-29,0,39.7932234,-75.4802454,0
10003010400,"Census Tract 104","New Castle County",2020-04-05,0,39.7932234,-75.4802454,0
10003010400,"Census Tract 104","New Castle County",2020-04-12,0,39.7932234,-75.4802454,0
10003010400,"Census Tract 104","New Castle County",2020-04-19,0,39.7932234,-75.4802454,0
10003010400,"Census Tract 104","New Castle County",2020-04-26,0,39.7932234,-75.4802454,0
10003010400,"Census Tract 104","New Castle County",2020-05-03,11,39.7932234,-75.4802454,245
10003010400,"Census Tract 104","New Castle County",2020-05-10,2,39.7932234,-75.4802454,45
10003010400,"Census Tract 104","New Castle County",2020-05-17,0,39.7932234,-75.4802454,0
10003010400,"Census Tract 104","New Castle County",2020-05-24,5,39.7932234,-75.4802454,111
10003010400,"Census Tract 104","New Castle County",2020-05-31,1,39.7932234,-75.4802454,22
10003010400,"Census Tract 104","New Castle County",2020-06-07,0,39.7932234,-75.4802454,0
10003010400,"Census Tract 104","New Castle County",2020-06-14,0,39.7932234,-75.4802454,0
10003010400,"Census Tract 104","New Castle County",2020-06-21,1,39.7932234,-75.4802454,22
10003010400,"Census Tract 104","New Castle County",2020-06-28,1,39.7932234,-75.4802454,22
10003010400,"Census Tract 104","New Castle County",2020-07-05,2,39.7932234,-75.4802454,45
10003010400,"Census Tract 104","New Castle County",2020-07-12,1,39.7932234,-75.4802454,22
10003010400,"Census Tract 104","New Castle County",2020-07-19,1,39.7932234,-75.4802454,22
10003010400,"Census Tract 104","New Castle County",2020-07-26,2,39.7932234,-75.4802454,45
10003010400,"Census Tract 104","New Castle County",2020-08-02,2,39.7932234,-75.4802454,45
10003010400,"Census Tract 104","New Castle County",2020-08-09,3,39.7932234,-75.4802454,67
10003010400,"Census Tract 104","New Castle County",2020-08-16,3,39.7932234,-75.4802454,67
10003010400,"Census Tract 104","New Castle County",2020-08-23,6,39.7932234,-75.4802454,134
10003010400,"Census Tract 104","New Castle County",2020-08-30,0,39.7932234,-75.4802454,0
10003010400,"Census Tract 104","New Castle County",2020-09-06,3,39.7932234,-75.4802454,67
10003010400,"Census Tract 104","New Castle County",2020-09-13,2,39.7932234,-75.4802454,45
10003010400,"Census Tract 104","New Castle County",2020-09-20,3,39.7932234,-75.4802454,67
10003010400,"Census Tract 104","New Castle County",2020-09-27,3,39.7932234,-75.4802454,67
10003010400,"Census Tract 104","New Castle County",2020-10-04,4,39.7932234,-75.4802454,89
10003010400,"Census Tract 104","New Castle County",2020-10-11,3,39.7932234,-75.4802454,67
10003010400,"Census Tract 104","New Castle County",2020-10-18,9,39.7932234,-75.4802454,201
10003010400,"Census Tract 104","New Castle County",2020-10-25,3,39.7932234,-75.4802454,67
10003010400,"Census Tract 104","New Castle County",2020-11-01,4,39.7932234,-75.4802454,89
10003010400,"Census Tract 104","New Castle County",2020-11-08,11,39.7932234,-75.4802454,245
10003010400,"Census Tract 104","New Castle County",2020-11-15,12,39.7932234,-75.4802454,267
10003010400,"Census Tract 104","New Castle County",2020-11-22,7,39.7932234,-75.4802454,156
10003010400,"Census Tract 104","New Castle County",2020-11-29,21,39.7932234,-75.4802454,468
10003010400,"Census Tract 104","New Castle County",2020-12-06,10,39.7932234,-75.4802454,223
10003010400,"Census Tract 104","New Castle County",2020-12-13,17,39.7932234,-75.4802454,379
10003010400,"Census Tract 104","New Castle County",2020-12-20,3,39.7932234,-75.4802454,67
10003010502,"Census Tract 105.02","New Castle County",2020-03-08,0,39.7691499,-75.4872896,0
10003010502,"Census Tract 105.02","New Castle County",2020-03-15,0,39.7691499,-75.4872896,0
10003010502,"Census Tract 105.02","New Castle County",2020-03-22,0,39.7691499,-75.4872896,0
10003010502,"Census Tract 105.02","New Castle County",2020-03-29,0,39.7691499,-75.4872896,0
10003010502,"Census Tract 105.02","New Castle County",2020-04-05,0,39.7691499,-75.4872896,0
10003010502,"Census Tract 105.02","New Castle County",2020-04-12,11,39.7691499,-75.4872896,202
10003010502,"Census Tract 105.02","New Castle County",2020-04-19,1,39.7691499,-75.4872896,18
10003010502,"Census Tract 105.02","New Castle County",2020-04-26,1,39.7691499,-75.4872896,18
10003010502,"Census Tract 105.02","New Castle County",2020-05-03,1,39.7691499,-75.4872896,18
10003010502,"Census Tract 105.02","New Castle County",2020-05-10,2,39.7691499,-75.4872896,37
10003010502,"Census Tract 105.02","New Castle County",2020-05-17,2,39.7691499,-75.4872896,37
10003010502,"Census Tract 105.02","New Castle County",2020-05-24,0,39.7691499,-75.4872896,0
10003010502,"Census Tract 105.02","New Castle County",2020-05-31,3,39.7691499,-75.4872896,55
10003010502,"Census Tract 105.02","New Castle County",2020-06-07,7,39.7691499,-75.4872896,128
10003010502,"Census Tract 105.02","New Castle County",2020-06-14,1,39.7691499,-75.4872896,18
10003010502,"Census Tract 105.02","New Castle County",2020-06-21,2,39.7691499,-75.4872896,37
10003010502,"Census Tract 105.02","New Castle County",2020-06-28,4,39.7691499,-75.4872896,73
10003010502,"Census Tract 105.02","New Castle County",2020-07-05,2,39.7691499,-75.4872896,37
10003010502,"Census Tract 105.02","New Castle County",2020-07-12,3,39.7691499,-75.4872896,55
10003010502,"Census Tract 105.02","New Castle County",2020-07-19,6,39.7691499,-75.4872896,110
10003010502,"Census Tract 105.02","New Castle County",2020-07-26,4,39.7691499,-75.4872896,73
10003010502,"Census Tract 105.02","New Castle County",2020-08-02,3,39.7691499,-75.4872896,55
10003010502,"Census Tract 105.02","New Castle County",2020-08-09,2,39.7691499,-75.4872896,37
10003010502,"Census Tract 105.02","New Castle County",2020-08-16,1,39.7691499,-75.4872896,18
10003010502,"Census Tract 105.02","New Castle County",2020-08-23,5,39.7691499,-75.4872896,92
10003010502,"Census Tract 105.02","New Castle County",2020-08-30,0,39.7691499,-75.4872896,0
10003010502,"Census Tract 105.02","New Castle County",2020-09-06,4,39.7691499,-75.4872896,73
10003010502,"Census Tract 105.02","New Castle County",2020-09-13,2,39.7691499,-75.4872896,37
10003010502,"Census Tract 105.02","New Castle County",2020-09-20,2,39.7691499,-75.4872896,37
10003010502,"Census Tract 105.02","New Castle County",2020-09-27,3,39.7691499,-75.4872896,55
10003010502,"Census Tract 105.02","New Castle County",2020-10-04,13,39.7691499,-75.4872896,238
10003010502,"Census Tract 105.02","New Castle County",2020-10-11,5,39.7691499,-75.4872896,92
10003010502,"Census Tract 105.02","New Castle County",2020-10-18,6,39.7691499,-75.4872896,110
10003010502,"Census Tract 105.02","New Castle County",2020-10-25,7,39.7691499,-75.4872896,128
10003010502,"Census Tract 105.02","New Castle County",2020-11-01,12,39.7691499,-75.4872896,220
10003010502,"Census Tract 105.02","New Castle County",2020-11-08,8,39.7691499,-75.4872896,147
10003010502,"Census Tract 105.02","New Castle County",2020-11-15,13,39.7691499,-75.4872896,238
10003010502,"Census Tract 105.02","New Castle County",2020-11-22,16,39.7691499,-75.4872896,293
10003010502,"Census Tract 105.02","New Castle County",2020-11-29,24,39.7691499,-75.4872896,440
10003010502,"Census Tract 105.02","New Castle County",2020-12-06,25,39.7691499,-75.4872896,458
10003010502,"Census Tract 105.02","New Castle County",2020-12-13,25,39.7691499,-75.4872896,458
10003010502,"Census Tract 105.02","New Castle County",2020-12-20,7,39.7691499,-75.4872896,128
10003010702,"Census Tract 107.02","New Castle County",2020-03-08,0,39.7539622,-75.5100807,0
10003010702,"Census Tract 107.02","New Castle County",2020-03-15,0,39.7539622,-75.5100807,0
10003010702,"Census Tract 107.02","New Castle County",2020-03-22,0,39.7539622,-75.5100807,0
10003010702,"Census Tract 107.02","New Castle County",2020-03-29,0,39.7539622,-75.5100807,0
10003010702,"Census Tract 107.02","New Castle County",2020-04-05,14,39.7539622,-75.5100807,280
10003010702,"Census Tract 107.02","New Castle County",2020-04-12,5,39.7539622,-75.5100807,100
10003010702,"Census Tract 107.02","New Castle County",2020-04-19,3,39.7539622,-75.5100807,60
10003010702,"Census Tract 107.02","New Castle County",2020-04-26,4,39.7539622,-75.5100807,80
10003010702,"Census Tract 107.02","New Castle County",2020-05-03,4,39.7539622,-75.5100807,80
10003010702,"Census Tract 107.02","New Castle County",2020-05-10,2,39.7539622,-75.5100807,40
10003010702,"Census Tract 107.02","New Castle County",2020-05-17,4,39.7539622,-75.5100807,80
10003010702,"Census Tract 107.02","New Castle County",2020-05-24,1,39.7539622,-75.5100807,20
10003010702,"Census Tract 107.02","New Castle County",2020-05-31,4,39.7539622,-75.5100807,80
10003010702,"Census Tract 107.02","New Castle County",2020-06-07,2,39.7539622,-75.5100807,40
10003010702,"Census Tract 107.02","New Castle County",2020-06-14,2,39.7539622,-75.5100807,40
10003010702,"Census Tract 107.02","New Castle County",2020-06-21,2,39.7539622,-75.5100807,40
10003010702,"Census Tract 107.02","New Castle County",2020-06-28,7,39.7539622,-75.5100807,140
10003010702,"Census Tract 107.02","New Castle County",2020-07-05,7,39.7539622,-75.5100807,140
10003010702,"Census Tract 107.02","New Castle County",2020-07-12,2,39.7539622,-75.5100807,40
10003010702,"Census Tract 107.02","New Castle County",2020-07-19,5,39.7539622,-75.5100807,100
10003010702,"Census Tract 107.02","New Castle County",2020-07-26,8,39.7539622,-75.5100807,160
10003010702,"Census Tract 107.02","New Castle County",2020-08-02,4,39.7539622,-75.5100807,80
10003010702,"Census Tract 107.02","New Castle County",2020-08-09,1,39.7539622,-75.5100807,20
10003010702,"Census Tract 107.02","New Castle County",2020-08-16,1,39.7539622,-75.5100807,20
10003010702,"Census Tract 107.02","New Castle County",2020-08-23,6,39.7539622,-75.5100807,120
10003010702,"Census Tract 107.02","New Castle County",2020-08-30,4,39.7539622,-75.5100807,80
10003010702,"Census Tract 107.02","New Castle County",2020-09-06,5,39.7539622,-75.5100807,100
10003010702,"Census Tract 107.02","New Castle County",2020-09-13,1,39.7539622,-75.5100807,20
10003010702,"Census Tract 107.02","New Castle County",2020-09-20,3,39.7539622,-75.5100807,60
10003010702,"Census Tract 107.02","New Castle County",2020-09-27,8,39.7539622,-75.5100807,160
10003010702,"Census Tract 107.02","New Castle County",2020-10-04,2,39.7539622,-75.5100807,40
10003010702,"Census Tract 107.02","New Castle County",2020-10-11,5,39.7539622,-75.5100807,100
10003010702,"Census Tract 107.02","New Castle County",2020-10-18,2,39.7539622,-75.5100807,40
10003010702,"Census Tract 107.02","New Castle County",2020-10-25,9,39.7539622,-75.5100807,180
10003010702,"Census Tract 107.02","New Castle County",2020-11-01,3,39.7539622,-75.5100807,60
10003010702,"Census Tract 107.02","New Castle County",2020-11-08,8,39.7539622,-75.5100807,160
10003010702,"Census Tract 107.02","New Castle County",2020-11-15,23,39.7539622,-75.5100807,461
10003010702,"Census Tract 107.02","New Castle County",2020-11-22,18,39.7539622,-75.5100807,360
10003010702,"Census Tract 107.02","New Castle County",2020-11-29,19,39.7539622,-75.5100807,380
10003010702,"Census Tract 107.02","New Castle County",2020-12-06,36,39.7539622,-75.5100807,721
10003010702,"Census Tract 107.02","New Castle County",2020-12-13,24,39.7539622,-75.5100807,481
10003010702,"Census Tract 107.02","New Castle County",2020-12-20,6,39.7539622,-75.5100807,120
10003010800,"Census Tract 108","New Castle County",2020-03-08,0,39.7777142,-75.5264969,0
10003010800,"Census Tract 108","New Castle County",2020-03-15,0,39.7777142,-75.5264969,0
10003010800,"Census Tract 108","New Castle County",2020-03-22,0,39.7777142,-75.5264969,0
10003010800,"Census Tract 108","New Castle County",2020-03-29,0,39.7777142,-75.5264969,0
10003010800,"Census Tract 108","New Castle County",2020-04-05,0,39.7777142,-75.5264969,0
10003010800,"Census Tract 108","New Castle County",2020-04-12,0,39.7777142,-75.5264969,0
10003010800,"Census Tract 108","New Castle County",2020-04-19,0,39.7777142,-75.5264969,0
10003010800,"Census Tract 108","New Castle County",2020-04-26,15,39.7777142,-75.5264969,338
10003010800,"Census Tract 108","New Castle County",2020-05-03,16,39.7777142,-75.5264969,361
10003010800,"Census Tract 108","New Castle County",2020-05-10,34,39.7777142,-75.5264969,767
10003010800,"Census Tract 108","New Castle County",2020-05-17,0,39.7777142,-75.5264969,0
10003010800,"Census Tract 108","New Castle County",2020-05-24,3,39.7777142,-75.5264969,68
10003010800,"Census Tract 108","New Castle County",2020-05-31,0,39.7777142,-75.5264969,0
10003010800,"Census Tract 108","New Castle County",2020-06-07,0,39.7777142,-75.5264969,0
10003010800,"Census Tract 108","New Castle County",2020-06-14,7,39.7777142,-75.5264969,158
10003010800,"Census Tract 108","New Castle County",2020-06-21,1,39.7777142,-75.5264969,23
10003010800,"Census Tract 108","New Castle County",2020-06-28,7,39.7777142,-75.5264969,158
10003010800,"Census Tract 108","New Castle County",2020-07-05,5,39.7777142,-75.5264969,113
10003010800,"Census Tract 108","New Castle County",2020-07-12,3,39.7777142,-75.5264969,68
10003010800,"Census Tract 108","New Castle County",2020-07-19,3,39.7777142,-75.5264969,68
10003010800,"Census Tract 108","New Castle County",2020-07-26,4,39.7777142,-75.5264969,90
10003010800,"Census Tract 108","New Castle County",2020-08-02,7,39.7777142,-75.5264969,158
10003010800,"Census Tract 108","New Castle County",2020-08-09,7,39.7777142,-75.5264969,158
10003010800,"Census Tract 108","New Castle County",2020-08-16,0,39.7777142,-75.5264969,0
10003010800,"Census Tract 108","New Castle County",2020-08-23,4,39.7777142,-75.5264969,90
10003010800,"Census Tract 108","New Castle County",2020-08-30,4,39.7777142,-75.5264969,90
10003010800,"Census Tract 108","New Castle County",2020-09-06,2,39.7777142,-75.5264969,45
10003010800,"Census Tract 108","New Castle County",2020-09-13,0,39.7777142,-75.5264969,0
10003010800,"Census Tract 108","New Castle County",2020-09-20,2,39.7777142,-75.5264969,45
10003010800,"Census Tract 108","New Castle County",2020-09-27,5,39.7777142,-75.5264969,113
10003010800,"Census Tract 108","New Castle County",2020-10-04,6,39.7777142,-75.5264969,135
10003010800,"Census Tract 108","New Castle County",2020-10-11,3,39.7777142,-75.5264969,68
10003010800,"Census Tract 108","New Castle County",2020-10-18,5,39.7777142,-75.5264969,113
10003010800,"Census Tract 108","New Castle County",2020-10-25,5,39.7777142,-75.5264969,113
10003010800,"Census Tract 108","New Castle County",2020-11-01,6,39.7777142,-75.5264969,135
10003010800,"Census Tract 108","New Castle County",2020-11-08,13,39.7777142,-75.5264969,293
10003010800,"Census Tract 108","New Castle County",2020-11-15,7,39.7777142,-75.5264969,158
10003010800,"Census Tract 108","New Castle County",2020-11-22,10,39.7777142,-75.5264969,225
10003010800,"Census Tract 108","New Castle County",2020-11-29,17,39.7777142,-75.5264969,383
10003010800,"Census Tract 108","New Castle County",2020-12-06,23,39.7777142,-75.5264969,519
10003010800,"Census Tract 108","New Castle County",2020-12-13,26,39.7777142,-75.5264969,586
10003010800,"Census Tract 108","New Castle County",2020-12-20,2,39.7777142,-75.5264969,45
10003010900,"Census Tract 109","New Castle County",2020-03-08,0,39.7879717,-75.5126293,0
10003010900,"Census Tract 109","New Castle County",2020-03-15,0,39.7879717,-75.5126293,0
10003010900,"Census Tract 109","New Castle County",2020-03-22,0,39.7879717,-75.5126293,0
10003010900,"Census Tract 109","New Castle County",2020-03-29,0,39.7879717,-75.5126293,0
10003010900,"Census Tract 109","New Castle County",2020-04-05,0,39.7879717,-75.5126293,0
10003010900,"Census Tract 109","New Castle County",2020-04-12,0,39.7879717,-75.5126293,0
10003010900,"Census Tract 109","New Castle County",2020-04-19,0,39.7879717,-75.5126293,0
10003010900,"Census Tract 109","New Castle County",2020-04-26,0,39.7879717,-75.5126293,0
10003010900,"Census Tract 109","New Castle County",2020-05-03,0,39.7879717,-75.5126293,0
10003010900,"Census Tract 109","New Castle County",2020-05-10,0,39.7879717,-75.5126293,0
10003010900,"Census Tract 109","New Castle County",2020-05-17,0,39.7879717,-75.5126293,0
10003010900,"Census Tract 109","New Castle County",2020-05-24,0,39.7879717,-75.5126293,0
10003010900,"Census Tract 109","New Castle County",2020-05-31,11,39.7879717,-75.5126293,404
10003010900,"Census Tract 109","New Castle County",2020-06-07,0,39.7879717,-75.5126293,0
10003010900,"Census Tract 109","New Castle County",2020-06-14,0,39.7879717,-75.5126293,0
